date,row_id,row_name,total_list_size
2018-06-01,P84041,CORNERSTONE FAMILY PRACTICE,7029
2018-06-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9417
2018-06-01,P84043,CORNISHWAY GROUP PRACTICE,9129
2018-06-01,P84045,THE PARK MEDICAL CENTRE,5153
2018-06-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11949
2018-06-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4389
2018-06-01,P84048,TREGENNA GROUP PRACTICE,6517
2018-06-01,P84049,THE AVENUE MEDICAL CENTRE,10369
2018-06-01,P84050,MOUNT ROAD SURGERY,8031
2018-06-01,P84051,EASTLANDS MEDICAL CENTRE,5306
2018-06-01,P84052,WEST GORTON MEDICAL PRACTICE,6852
2018-06-01,P84053,ASHCROFT SURGERY,8024
2018-06-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6669
2018-06-01,P84055,MERSEYBANK SURGERY,2707
2018-06-01,P84056,PRINCESS ROAD SURGERY,5006
2018-06-01,P84059,LIME SQUARE MEDICAL CENTRE,5935
2018-06-01,P84061,BROOKLANDS MEDICAL PRACTICE,5940
2018-06-01,P84062,BROOKDALE SURGERY,2351
2018-06-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5768
2018-06-01,P84065,THE SINGH MEDICAL PRACTICE,3841
2018-06-01,P84066,DAVID MEDICAL CENTRE,4386
2018-06-01,P84067,HAZELDENE MEDICAL CENTRE,6808
2018-06-01,P84068,CHORLTON FAMILY PRACTICE,15274
2018-06-01,P84070,NEWTON HEATH MEDICAL CENTRE,6623
2018-06-01,P84071,WILBRAHAM SURGERY,4410
2018-06-01,P84072,THE ROBERT DARBISHIRE PRACTICE,22681
2018-06-01,P84074,WELLFIELD MEDICAL CENTRE,10045
2018-06-01,P84605,FERNCLOUGH SURGERY,1981
2018-06-01,P84611,"DR CHIU, KOH AND GAN",6052
2018-06-01,P84616,MANCHESTER MEDICAL,7320
2018-06-01,P84626,WILMSLOW ROAD SURGERY,4671
2018-06-01,P84630,THE ARCH MEDICAL PRACTICE,17763
2018-06-01,P84631,ARTANE MEDICAL CENTRE,1912
2018-06-01,P84635,THE WHITSWOOD PRACTICE,3988
2018-06-01,P84637,DR KHAN'S PRACTICE,2721
2018-06-01,P84639,FALLOWFIELD MEDICAL CENTRE,2209
2018-06-01,P84640,QUEENS MEDICAL CENTRE,3876
2018-06-01,P84644,PARKSIDE SURGERY,4885
2018-06-01,P84645,PARK VIEW MEDICAL CENTRE,6308
2018-06-01,P84650,THE ALEXANDRA PRACTICE,5799
2018-06-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3876
2018-06-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7492
2018-06-01,P84663,THE NEVILLE FAMILY CENTRE,4120
2018-06-01,P84665,AL-SHIFA MEDICAL CENTRE,2746
2018-06-01,P84669,CORNBROOK MEDICAL PRACTICE,12467
2018-06-01,P84672,WOODLANDS MEDICAL PRACTICE,3279
2018-06-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10430
2018-06-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13966
2018-06-01,P84679,WILLOWBANK SURGERY,1774
2018-06-01,P84682,BURNAGE HEALTHCARE PRACTICE,2322
2018-06-01,P84683,THE DOC'S SURGERY,7806
2018-06-01,P84684,JOLLY MEDICAL CENTRE,3820
2018-06-01,P84689,LONGSIGHT MEDICAL PRACTICE,4729
2018-06-01,P84690,DAM HEAD MEDICAL CENTRE,2785
2018-06-01,Y01695,MP VICTORIA MILL,2585
2018-06-01,Y02325,CHARLESTOWN MD,3934
2018-06-01,Y02520,SIMPSON MEDICAL PRACTICE,5627
2018-06-01,Y02849,CITY HEALTH CENTRE,12211
2018-06-01,Y02890,HAWTHORN MC,5110
2018-06-01,Y02960,NEW BANK HEALTH,5858
2018-07-01,P84004,FIVE OAKS FAMILIY PRACTICE,9227
2018-07-01,P84005,THE VALLANCE CENTRE,8399
2018-07-01,P84009,AILSA CRAIG MEDICAL CENTRE,10588
2018-07-01,P84010,THE BORCHARDT MEDICAL CENTRE,10402
2018-07-01,P84012,NORTHENDEN GROUP PRACTICE,10100
2018-07-01,P84014,RK MEDICAL PRACTICE,4781
2018-07-01,P84016,LEVENSHULME MEDICAL PRACTICE,7854
2018-07-01,P84017,LADYBARN GROUP PRACTICE,10708
2018-07-01,P84018,MAULDETH MEDICAL CENTRE,6058
2018-07-01,P84019,VALENTINE MEDICAL CENTRE,10833
2018-07-01,P84020,PEEL HALL MEDICAL CENTRE,9133
2018-07-01,P84021,THE MAPLES MEDICAL CENTRE,8506
2018-07-01,P84022,KINGSWAY MEDICAL PRACTICE,6063
2018-07-01,P84023,SURREY LODGE PRACTICE,8203
2018-07-01,P84024,BOWLAND MEDICAL PRACTICE,7754
2018-07-01,P84025,ST GEORGE'S MEDICAL CENTRE,7016
2018-07-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7327
2018-07-01,P84027,WEST POINT MEDICAL CENTRE,7357
2018-07-01,P84028,GORTON MEDICAL CENTRE,8357
2018-07-01,P84029,BENCHILL MEDICAL PRACTICE,9630
2018-07-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13952
2018-07-01,P84032,DRS HANIF & BANNURU,6312
2018-07-01,P84033,BEACON MEDICAL CENTRE,4007
2018-07-01,P84034,BARLOW MEDICAL CENTRE,14758
2018-07-01,P84035,BODEY MEDICAL CENTRE,16535
2018-07-01,P84037,DR CUNNINGHAM & PARTNERS,6821
2018-07-01,P84038,ASHVILLE SURGERY,9425
2018-07-01,P84039,THE RANGE MEDICAL CENTRE,7983
2018-07-01,P84040,CONRAN MEDICAL CENTRE,6500
2018-07-01,P84041,CORNERSTONE FAMILY PRACTICE,7050
2018-07-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9435
2018-07-01,P84043,CORNISHWAY GROUP PRACTICE,9171
2018-07-01,P84045,THE PARK MEDICAL CENTRE,5156
2018-07-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12014
2018-07-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4405
2018-07-01,P84048,TREGENNA GROUP PRACTICE,6522
2018-07-01,P84049,THE AVENUE MEDICAL CENTRE,10369
2018-07-01,P84050,MOUNT ROAD SURGERY,8061
2018-07-01,P84051,EASTLANDS MEDICAL CENTRE,5311
2018-07-01,P84052,WEST GORTON MEDICAL PRACTICE,6887
2018-07-01,P84053,ASHCROFT SURGERY,8034
2018-07-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6661
2018-07-01,P84055,MERSEYBANK SURGERY,2712
2018-07-01,P84056,PRINCESS ROAD SURGERY,5029
2018-07-01,P84059,LIME SQUARE MEDICAL CENTRE,5951
2018-07-01,P84061,BROOKLANDS MEDICAL PRACTICE,5950
2018-07-01,P84062,BROOKDALE SURGERY,2342
2018-07-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5822
2018-07-01,P84065,THE SINGH MEDICAL PRACTICE,3841
2018-07-01,P84066,DAVID MEDICAL CENTRE,4398
2018-07-01,P84067,HAZELDENE MEDICAL CENTRE,6799
2018-07-01,P84068,CHORLTON FAMILY PRACTICE,15305
2018-07-01,P84070,NEWTON HEATH MEDICAL CENTRE,6631
2018-07-01,P84071,WILBRAHAM SURGERY,4423
2018-07-01,P84072,THE ROBERT DARBISHIRE PRACTICE,22553
2018-07-01,P84074,WELLFIELD MEDICAL CENTRE,10076
2018-07-01,P84605,FERNCLOUGH SURGERY,1991
2018-07-01,P84611,"DR CHIU, KOH AND GAN",6058
2018-07-01,P84616,MANCHESTER MEDICAL,7349
2018-07-01,P84626,WILMSLOW ROAD SURGERY,4670
2018-07-01,P84630,THE ARCH MEDICAL PRACTICE,17610
2018-07-01,P84631,ARTANE MEDICAL CENTRE,1804
2018-07-01,P84635,THE WHITSWOOD PRACTICE,3997
2018-07-01,P84637,DR KHAN'S PRACTICE,2727
2018-07-01,P84639,FALLOWFIELD MEDICAL CENTRE,2215
2018-07-01,P84640,QUEENS MEDICAL CENTRE,3859
2018-07-01,P84644,PARKSIDE SURGERY,4904
2018-07-01,P84645,PARK VIEW MEDICAL CENTRE,6300
2018-07-01,P84650,THE ALEXANDRA PRACTICE,5837
2018-07-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3893
2018-07-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7461
2018-07-01,P84663,THE NEVILLE FAMILY CENTRE,4143
2018-07-01,P84665,AL-SHIFA MEDICAL CENTRE,2770
2018-07-01,P84669,CORNBROOK MEDICAL PRACTICE,12445
2018-07-01,P84672,WOODLANDS MEDICAL PRACTICE,3276
2018-07-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10447
2018-07-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13940
2018-07-01,P84679,WILLOWBANK SURGERY,1771
2018-07-01,P84682,BURNAGE HEALTHCARE PRACTICE,2315
2018-07-01,P84683,THE DOC'S SURGERY,7780
2018-07-01,P84684,JOLLY MEDICAL CENTRE,3878
2018-07-01,P84689,LONGSIGHT MEDICAL PRACTICE,4732
2018-07-01,P84690,DAM HEAD MEDICAL CENTRE,2779
2018-07-01,Y01695,MP VICTORIA MILL,2585
2018-07-01,Y02325,CHARLESTOWN MD,3975
2018-07-01,Y02520,SIMPSON MEDICAL PRACTICE,5654
2018-07-01,Y02849,CITY HEALTH CENTRE,12355
2018-07-01,Y02890,HAWTHORN MC,5097
2018-07-01,Y02960,NEW BANK HEALTH,5887
2018-08-01,P84004,FIVE OAKS FAMILIY PRACTICE,9228
2018-08-01,P84005,THE VALLANCE CENTRE,8347
2018-08-01,P84009,AILSA CRAIG MEDICAL CENTRE,10545
2018-08-01,P84010,THE BORCHARDT MEDICAL CENTRE,10357
2018-08-01,P84012,NORTHENDEN GROUP PRACTICE,10084
2018-08-01,P84014,RK MEDICAL PRACTICE,4798
2018-08-01,P84016,LEVENSHULME MEDICAL PRACTICE,7878
2018-08-01,P84017,LADYBARN GROUP PRACTICE,10722
2018-08-01,P84018,MAULDETH MEDICAL CENTRE,5881
2018-08-01,P84019,VALENTINE MEDICAL CENTRE,10881
2018-08-01,P84020,PEEL HALL MEDICAL CENTRE,9168
2018-08-01,P84021,THE MAPLES MEDICAL CENTRE,8529
2018-08-01,P84022,KINGSWAY MEDICAL PRACTICE,6073
2018-08-01,P84023,SURREY LODGE PRACTICE,8140
2018-08-01,P84024,BOWLAND MEDICAL PRACTICE,7753
2018-08-01,P84025,ST GEORGE'S MEDICAL CENTRE,7001
2018-08-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7344
2018-08-01,P84027,WEST POINT MEDICAL CENTRE,7375
2018-08-01,P84028,GORTON MEDICAL CENTRE,8327
2018-08-01,P84029,BENCHILL MEDICAL PRACTICE,9655
2018-08-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13970
2018-08-01,P84032,DRS HANIF & BANNURU,6299
2018-08-01,P84033,BEACON MEDICAL CENTRE,4017
2018-08-01,P84034,BARLOW MEDICAL CENTRE,14753
2018-08-01,P84035,BODEY MEDICAL CENTRE,16271
2018-08-01,P84037,DR CUNNINGHAM & PARTNERS,6793
2018-08-01,P84038,ASHVILLE SURGERY,9452
2018-08-01,P84039,THE RANGE MEDICAL CENTRE,7966
2018-08-01,P84040,CONRAN MEDICAL CENTRE,6530
2018-08-01,P84041,CORNERSTONE FAMILY PRACTICE,7043
2018-08-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9487
2018-08-01,P84043,CORNISHWAY GROUP PRACTICE,9202
2018-08-01,P84045,THE PARK MEDICAL CENTRE,5154
2018-08-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12040
2018-08-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4416
2018-08-01,P84048,TREGENNA GROUP PRACTICE,6512
2018-08-01,P84049,THE AVENUE MEDICAL CENTRE,10353
2018-08-01,P84050,MOUNT ROAD SURGERY,8084
2018-08-01,P84051,EASTLANDS MEDICAL CENTRE,5298
2018-08-01,P84052,WEST GORTON MEDICAL PRACTICE,6918
2018-08-01,P84053,ASHCROFT SURGERY,8019
2018-08-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6651
2018-08-01,P84055,MERSEYBANK SURGERY,2712
2018-08-01,P84056,PRINCESS ROAD SURGERY,5041
2018-08-01,P84059,LIME SQUARE MEDICAL CENTRE,5981
2018-08-01,P84061,BROOKLANDS MEDICAL PRACTICE,5941
2018-08-01,P84062,BROOKDALE SURGERY,2344
2018-08-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5877
2018-08-01,P84065,THE SINGH MEDICAL PRACTICE,3830
2018-08-01,P84066,DAVID MEDICAL CENTRE,4407
2018-08-01,P84067,HAZELDENE MEDICAL CENTRE,6818
2018-08-01,P84068,CHORLTON FAMILY PRACTICE,15380
2018-08-01,P84070,NEWTON HEATH MEDICAL CENTRE,6648
2018-08-01,P84071,WILBRAHAM SURGERY,4430
2018-08-01,P84072,THE ROBERT DARBISHIRE PRACTICE,22425
2018-08-01,P84074,WELLFIELD MEDICAL CENTRE,10127
2018-08-01,P84605,FERNCLOUGH SURGERY,1990
2018-08-01,P84611,"DR CHIU, KOH AND GAN",6048
2018-08-01,P84616,MANCHESTER MEDICAL,7369
2018-08-01,P84626,WILMSLOW ROAD SURGERY,4648
2018-08-01,P84630,THE ARCH MEDICAL PRACTICE,17532
2018-08-01,P84631,ARTANE MEDICAL CENTRE,1734
2018-08-01,P84635,THE WHITSWOOD PRACTICE,3990
2018-08-01,P84637,DR KHAN'S PRACTICE,2732
2018-08-01,P84639,FALLOWFIELD MEDICAL CENTRE,2223
2018-08-01,P84640,QUEENS MEDICAL CENTRE,3849
2018-08-01,P84644,PARKSIDE SURGERY,4911
2018-08-01,P84645,PARK VIEW MEDICAL CENTRE,6324
2018-08-01,P84650,THE ALEXANDRA PRACTICE,5805
2018-08-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3926
2018-08-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7439
2018-08-01,P84663,THE NEVILLE FAMILY CENTRE,4171
2018-08-01,P84665,AL-SHIFA MEDICAL CENTRE,2779
2018-08-01,P84669,CORNBROOK MEDICAL PRACTICE,12418
2018-08-01,P84672,WOODLANDS MEDICAL PRACTICE,3275
2018-08-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10486
2018-08-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13991
2018-08-01,P84679,WILLOWBANK SURGERY,1770
2018-08-01,P84682,BURNAGE HEALTHCARE PRACTICE,2330
2018-08-01,P84683,THE DOC'S SURGERY,7738
2018-08-01,P84684,JOLLY MEDICAL CENTRE,3914
2018-08-01,P84689,LONGSIGHT MEDICAL PRACTICE,4748
2018-08-01,P84690,DAM HEAD MEDICAL CENTRE,2786
2018-08-01,Y01695,MP VICTORIA MILL,2583
2018-08-01,Y02325,CHARLESTOWN MD,3988
2018-08-01,Y02520,SIMPSON MEDICAL PRACTICE,5666
2018-08-01,Y02849,CITY HEALTH CENTRE,12511
2018-08-01,Y02890,HAWTHORN MC,5112
2018-08-01,Y02960,NEW BANK HEALTH,5910
2018-09-01,P84004,FIVE OAKS FAMILIY PRACTICE,9208
2018-09-01,P84005,THE VALLANCE CENTRE,8155
2018-09-01,P84009,AILSA CRAIG MEDICAL CENTRE,10559
2018-09-01,P84010,THE BORCHARDT MEDICAL CENTRE,10325
2018-09-01,P84012,NORTHENDEN GROUP PRACTICE,10103
2018-09-01,P84014,RK MEDICAL PRACTICE,4816
2018-09-01,P84016,LEVENSHULME MEDICAL PRACTICE,7901
2018-09-01,P84017,LADYBARN GROUP PRACTICE,10725
2018-09-01,P84018,MAULDETH MEDICAL CENTRE,5736
2018-09-01,P84019,VALENTINE MEDICAL CENTRE,10942
2018-09-01,P84020,PEEL HALL MEDICAL CENTRE,9196
2018-09-01,P84021,THE MAPLES MEDICAL CENTRE,8549
2018-09-01,P84022,KINGSWAY MEDICAL PRACTICE,6064
2018-09-01,P84023,SURREY LODGE PRACTICE,8105
2018-09-01,P84024,BOWLAND MEDICAL PRACTICE,7765
2018-09-01,P84025,ST GEORGE'S MEDICAL CENTRE,7000
2018-09-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7373
2018-09-01,P84027,WEST POINT MEDICAL CENTRE,7386
2018-09-01,P84028,GORTON MEDICAL CENTRE,8316
2018-09-01,P84029,BENCHILL MEDICAL PRACTICE,9650
2018-09-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14020
2018-09-01,P84032,DRS HANIF & BANNURU,6293
2018-09-01,P84033,BEACON MEDICAL CENTRE,4014
2018-09-01,P84034,BARLOW MEDICAL CENTRE,14841
2018-09-01,P84035,BODEY MEDICAL CENTRE,16104
2018-09-01,P84037,DR CUNNINGHAM & PARTNERS,6782
2018-09-01,P84038,ASHVILLE SURGERY,9511
2018-09-01,P84039,THE RANGE MEDICAL CENTRE,7936
2018-09-01,P84040,CONRAN MEDICAL CENTRE,6542
2018-09-01,P84041,CORNERSTONE FAMILY PRACTICE,7084
2018-09-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9566
2018-09-01,P84043,CORNISHWAY GROUP PRACTICE,9217
2018-09-01,P84045,THE PARK MEDICAL CENTRE,5176
2018-09-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12063
2018-09-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4415
2018-09-01,P84048,TREGENNA GROUP PRACTICE,6531
2018-09-01,P84049,THE AVENUE MEDICAL CENTRE,10369
2018-09-01,P84050,MOUNT ROAD SURGERY,8095
2018-09-01,P84051,EASTLANDS MEDICAL CENTRE,5296
2018-09-01,P84052,WEST GORTON MEDICAL PRACTICE,6912
2018-09-01,P84053,ASHCROFT SURGERY,7986
2018-09-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6653
2018-09-01,P84055,MERSEYBANK SURGERY,2712
2018-09-01,P84056,PRINCESS ROAD SURGERY,5042
2018-09-01,P84059,LIME SQUARE MEDICAL CENTRE,5998
2018-09-01,P84061,BROOKLANDS MEDICAL PRACTICE,5959
2018-09-01,P84062,BROOKDALE SURGERY,2345
2018-09-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5984
2018-09-01,P84065,THE SINGH MEDICAL PRACTICE,3836
2018-09-01,P84066,DAVID MEDICAL CENTRE,4429
2018-09-01,P84067,HAZELDENE MEDICAL CENTRE,6787
2018-09-01,P84068,CHORLTON FAMILY PRACTICE,15453
2018-09-01,P84070,NEWTON HEATH MEDICAL CENTRE,6678
2018-09-01,P84071,WILBRAHAM SURGERY,4451
2018-09-01,P84072,THE ROBERT DARBISHIRE PRACTICE,22305
2018-09-01,P84074,WELLFIELD MEDICAL CENTRE,10119
2018-09-01,P84605,FERNCLOUGH SURGERY,1994
2018-09-01,P84611,"DR CHIU, KOH AND GAN",6058
2018-09-01,P84616,MANCHESTER MEDICAL,7413
2018-09-01,P84626,WILMSLOW ROAD SURGERY,4663
2018-09-01,P84630,THE ARCH MEDICAL PRACTICE,17449
2018-09-01,P84631,ARTANE MEDICAL CENTRE,1654
2018-09-01,P84635,THE WHITSWOOD PRACTICE,4006
2018-09-01,P84637,DR KHAN'S PRACTICE,2746
2018-09-01,P84639,FALLOWFIELD MEDICAL CENTRE,2234
2018-09-01,P84640,QUEENS MEDICAL CENTRE,3841
2018-09-01,P84644,PARKSIDE SURGERY,4953
2018-09-01,P84645,PARK VIEW MEDICAL CENTRE,6359
2018-09-01,P84650,THE ALEXANDRA PRACTICE,5813
2018-09-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3949
2018-09-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7407
2018-09-01,P84663,THE NEVILLE FAMILY CENTRE,4224
2018-09-01,P84665,AL-SHIFA MEDICAL CENTRE,2769
2018-09-01,P84669,CORNBROOK MEDICAL PRACTICE,12450
2018-09-01,P84672,WOODLANDS MEDICAL PRACTICE,3251
2018-09-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10526
2018-09-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13985
2018-09-01,P84679,WILLOWBANK SURGERY,1757
2018-09-01,P84682,BURNAGE HEALTHCARE PRACTICE,2332
2018-09-01,P84683,THE DOC'S SURGERY,7714
2018-09-01,P84684,JOLLY MEDICAL CENTRE,3955
2018-09-01,P84689,LONGSIGHT MEDICAL PRACTICE,4770
2018-09-01,P84690,DAM HEAD MEDICAL CENTRE,2785
2018-09-01,Y01695,MP VICTORIA MILL,2598
2018-09-01,Y02325,CHARLESTOWN MD,3996
2018-09-01,Y02520,SIMPSON MEDICAL PRACTICE,5670
2018-09-01,Y02849,CITY HEALTH CENTRE,12728
2018-09-01,Y02890,HAWTHORN MC,5118
2018-09-01,Y02960,NEW BANK HEALTH,5918
2018-10-01,P84004,FIVE OAKS FAMILIY PRACTICE,9228
2018-10-01,P84005,THE VALLANCE CENTRE,9319
2018-10-01,P84009,AILSA CRAIG MEDICAL CENTRE,10797
2018-10-01,P84010,THE BORCHARDT MEDICAL CENTRE,10344
2018-10-01,P84012,NORTHENDEN GROUP PRACTICE,10116
2018-10-01,P84014,RK MEDICAL PRACTICE,4823
2018-10-01,P84016,LEVENSHULME MEDICAL PRACTICE,7882
2018-10-01,P84017,LADYBARN GROUP PRACTICE,10696
2018-10-01,P84018,MAULDETH MEDICAL CENTRE,6423
2018-10-01,P84019,VALENTINE MEDICAL CENTRE,10987
2018-10-01,P84020,PEEL HALL MEDICAL CENTRE,9196
2018-10-01,P84021,THE MAPLES MEDICAL CENTRE,8536
2018-10-01,P84022,KINGSWAY MEDICAL PRACTICE,6036
2018-10-01,P84023,SURREY LODGE PRACTICE,8155
2018-10-01,P84024,BOWLAND MEDICAL PRACTICE,7781
2018-10-01,P84025,ST GEORGE'S MEDICAL CENTRE,6988
2018-10-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7377
2018-10-01,P84027,WEST POINT MEDICAL CENTRE,7366
2018-10-01,P84028,GORTON MEDICAL CENTRE,8370
2018-10-01,P84029,BENCHILL MEDICAL PRACTICE,9643
2018-10-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,14003
2018-10-01,P84032,DRS HANIF & BANNURU,6281
2018-10-01,P84033,BEACON MEDICAL CENTRE,4014
2018-10-01,P84034,BARLOW MEDICAL CENTRE,14970
2018-10-01,P84035,BODEY MEDICAL CENTRE,16667
2018-10-01,P84037,DR CUNNINGHAM & PARTNERS,6803
2018-10-01,P84038,ASHVILLE SURGERY,9542
2018-10-01,P84039,THE RANGE MEDICAL CENTRE,7940
2018-10-01,P84040,CONRAN MEDICAL CENTRE,6575
2018-10-01,P84041,CORNERSTONE FAMILY PRACTICE,7109
2018-10-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9612
2018-10-01,P84043,CORNISHWAY GROUP PRACTICE,9226
2018-10-01,P84045,THE PARK MEDICAL CENTRE,5186
2018-10-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,12063
2018-10-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4400
2018-10-01,P84048,TREGENNA GROUP PRACTICE,6533
2018-10-01,P84049,THE AVENUE MEDICAL CENTRE,10370
2018-10-01,P84050,MOUNT ROAD SURGERY,8052
2018-10-01,P84051,EASTLANDS MEDICAL CENTRE,5279
2018-10-01,P84052,WEST GORTON MEDICAL PRACTICE,6919
2018-10-01,P84053,ASHCROFT SURGERY,7997
2018-10-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6668
2018-10-01,P84055,MERSEYBANK SURGERY,2718
2018-10-01,P84056,PRINCESS ROAD SURGERY,5062
2018-10-01,P84059,LIME SQUARE MEDICAL CENTRE,6005
2018-10-01,P84061,BROOKLANDS MEDICAL PRACTICE,5953
2018-10-01,P84062,BROOKDALE SURGERY,2340
2018-10-01,P84064,NEW ISLINGTON MEDICAL CENTRE,6038
2018-10-01,P84065,THE SINGH MEDICAL PRACTICE,3845
2018-10-01,P84066,DAVID MEDICAL CENTRE,4434
2018-10-01,P84067,HAZELDENE MEDICAL CENTRE,6795
2018-10-01,P84068,CHORLTON FAMILY PRACTICE,15495
2018-10-01,P84070,NEWTON HEATH MEDICAL CENTRE,6695
2018-10-01,P84071,WILBRAHAM SURGERY,4457
2018-10-01,P84072,THE ROBERT DARBISHIRE PRACTICE,24150
2018-10-01,P84074,WELLFIELD MEDICAL CENTRE,10137
2018-10-01,P84605,FERNCLOUGH SURGERY,2004
2018-10-01,P84611,"DR CHIU, KOH AND GAN",6125
2018-10-01,P84616,MANCHESTER MEDICAL,7437
2018-10-01,P84626,WILMSLOW ROAD SURGERY,4803
2018-10-01,P84630,THE ARCH MEDICAL PRACTICE,17642
2018-10-01,P84631,ARTANE MEDICAL CENTRE,1596
2018-10-01,P84635,THE WHITSWOOD PRACTICE,4018
2018-10-01,P84637,DR KHAN'S PRACTICE,2787
2018-10-01,P84639,FALLOWFIELD MEDICAL CENTRE,2274
2018-10-01,P84640,QUEENS MEDICAL CENTRE,3827
2018-10-01,P84644,PARKSIDE SURGERY,4963
2018-10-01,P84645,PARK VIEW MEDICAL CENTRE,6348
2018-10-01,P84650,THE ALEXANDRA PRACTICE,5801
2018-10-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3973
2018-10-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7389
2018-10-01,P84663,THE NEVILLE FAMILY CENTRE,4232
2018-10-01,P84665,AL-SHIFA MEDICAL CENTRE,2777
2018-10-01,P84669,CORNBROOK MEDICAL PRACTICE,12603
2018-10-01,P84672,WOODLANDS MEDICAL PRACTICE,3240
2018-10-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10540
2018-10-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13972
2018-10-01,P84679,WILLOWBANK SURGERY,1780
2018-10-01,P84682,BURNAGE HEALTHCARE PRACTICE,2346
2018-10-01,P84683,THE DOC'S SURGERY,7762
2018-10-01,P84684,JOLLY MEDICAL CENTRE,3980
2018-10-01,P84689,LONGSIGHT MEDICAL PRACTICE,4770
2018-10-01,P84690,DAM HEAD MEDICAL CENTRE,2785
2018-10-01,Y01695,MP VICTORIA MILL,2598
2018-10-01,Y02325,CHARLESTOWN MD,4034
2018-10-01,Y02520,SIMPSON MEDICAL PRACTICE,5677
2018-10-01,Y02849,CITY HEALTH CENTRE,12850
2018-10-01,Y02890,HAWTHORN MC,5189
2018-10-01,Y02960,NEW BANK HEALTH,5976
2018-11-01,P84004,FIVE OAKS FAMILIY PRACTICE,9213
2018-11-01,P84005,THE VALLANCE CENTRE,9625
2018-11-01,P84009,AILSA CRAIG MEDICAL CENTRE,10792
2018-11-01,P84010,THE BORCHARDT MEDICAL CENTRE,10358
2018-11-01,P84012,NORTHENDEN GROUP PRACTICE,10107
2018-11-01,P84014,RK MEDICAL PRACTICE,4824
2018-11-01,P84016,LEVENSHULME MEDICAL PRACTICE,7876
2018-11-01,P84017,LADYBARN GROUP PRACTICE,10726
2018-11-01,P84018,MAULDETH MEDICAL CENTRE,6387
2018-11-01,P84019,VALENTINE MEDICAL CENTRE,10993
2018-11-01,P84020,PEEL HALL MEDICAL CENTRE,9191
2018-11-01,P84021,THE MAPLES MEDICAL CENTRE,8536
2018-11-01,P84022,KINGSWAY MEDICAL PRACTICE,6037
2018-11-01,P84023,SURREY LODGE PRACTICE,8297
2018-11-01,P84024,BOWLAND MEDICAL PRACTICE,7813
2018-11-01,P84025,ST GEORGE'S MEDICAL CENTRE,7029
2018-11-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7386
